Date-Time,Western,Adventure,Crime,Thriller,Fantasy,Documentary,Music,Action,TV Movie,Drama,Mystery,Science Fiction,Comedy,Family,Horror,War,Animation,History,Romance
2024-10-01 07:30:00,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 08:00:00,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.2247799838158302,0.1010362971081845,0.0,0.1237436867076458,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 10:00:00,0.0,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.1237436867076458,0.1010362971081845,0.0,0.1237436867076458,0.0,0.1010362971081845,0.0,0.0,0.0,0.0
2024-10-01 10:30:00,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-01 11:00:00,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-01 11:30:00,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-01 12:00:00,0.0,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.0,0.1010362971081845,0.0,0.202072594216369,0.0,0.0,0.0,0.1010362971081845
2024-10-01 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369
2024-10-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369
2024-10-01 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369
2024-10-01 14:00:00,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.1010362971081845
2024-10-01 14:30:00,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-01 15:00:00,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-01 15:30:00,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-01 16:00:00,0.0,0.1010362971081845,0.1010362971081845,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.1010362971081845,0.1010362971081845,0.0,0.0,0.0,0.0
2024-10-01 16:30:00,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0
2024-10-01 17:00:00,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0
2024-10-01 17:30:00,0.0,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0
2024-10-01 18:00:00,0.0,0.1010362971081845,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.0,0.0,0.1010362971081845,0.0,0.0
2024-10-01 18:30:00,0.0,0.1010362971081845,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.0,0.0,0.1010362971081845,0.0,0.0
2024-10-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0
2024-10-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.202072594216369,0.0,0.0,0.202072594216369,0.0,0.0
2024-10-01 20:00:00,0.0,0.0,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.0,0.1010362971081845,0.1010362971081845,0.1010362971081845,0.0,0.1010362971081845,0.0,0.0
2024-10-01 20:30:00,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-01 21:00:00,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.202072594216369,0.0,0.0,0.0,0.0
2024-10-01 21:30:00,0.0,0.1010362971081845,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.0,0.1010362971081845,0.1010362971081845,0.1010362971081845,0.0,0.0,0.0,0.0
2024-10-01 22:00:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0
2024-10-01 22:30:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0
2024-10-01 23:00:00,0.0,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0
2024-10-01 23:30:00,0.0,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.1010362971081845,0.1010362971081845,0.0,0.0,0.0,0.0,0.0
