Date-Time,movie_popularity_factor,children_popularity_factor,adults_popularity_factor,retirees_popularity_factor,movie_budget,box_office_revenue,n_ad_breaks,prime_time_factor,children_baseline_view_count,children_expected_view_count,children_true_view_count_0,children_true_view_count_1,children_true_view_count_2,children_true_view_count_3,children_true_view_count_4,children_true_view_count_5,children_true_view_count_6,children_true_view_count_7,children_true_view_count_8,children_true_view_count_9,adults_baseline_view_count,adults_expected_view_count,adults_true_view_count_0,adults_true_view_count_1,adults_true_view_count_2,adults_true_view_count_3,adults_true_view_count_4,adults_true_view_count_5,adults_true_view_count_6,adults_true_view_count_7,adults_true_view_count_8,adults_true_view_count_9,retirees_baseline_view_count,retirees_expected_view_count,retirees_true_view_count_0,retirees_true_view_count_1,retirees_true_view_count_2,retirees_true_view_count_3,retirees_true_view_count_4,retirees_true_view_count_5,retirees_true_view_count_6,retirees_true_view_count_7,retirees_true_view_count_8,retirees_true_view_count_9,ad_slot_price
2024-10-01 07:00:00,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0350002086938598,0.0280001669550879,0.0388928905243672,0.0261086562428085,0.0235585334839916,0.0135036417249845,0.0305764038354306,0.0193429497734744,0.0268992240753149,0.0381701423511332,0.0321517809339897,0.0246113470699444,0.0388648181910057,0.0310918545528046,0.0353523691247522,0.0186448188841036,0.0303707196178679,0.0462092123199545,0.0170792742923808,0.0383094068873715,0.0427159141867578,0.0116791018212208,0.0343771105752507,0.0317946751189845,0.0056310334517615,0.0045048267614092,0.0011340941495767,0.0051468701273637,4.586625216270977e-05,0.0010791509847734,0.0049452804587804,0.0035697581052378,0.0061201414483417,0.0054881549207188,0.0072123009698902,0.0,
2024-10-01 07:30:00,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,175000000.0,857611174.0,4.0,1.0,0.0332346205232143,0.026587696418571418,0.03282818547949943,0.028192595912590813,0.0204008086260469,0.0048305582253574,0.0211897207560265,0.027362499687578767,0.029450303906605833,0.033333868747572264,0.029069128922451632,0.027823088832964218,0.039119146277592616,0.0312953170220741,0.03948862819036048,0.022818552304686934,0.01645240350555543,0.03681592718827708,0.02068224833999105,0.031975560711517886,0.041569696041031085,0.02203832499307287,0.03934314947600518,0.024633836968490235,0.006607495377528967,0.005285996302023167,0.0029462418752533004,0.00253506981166265,0.0038843147896280334,0.003954108355127466,0.0053715050910477504,0.0016882681073692337,0.004454924720628567,0.005556880008904083,0.0056066075880990334,0.00391024547966025,365283.35
2024-10-01 08:00:00,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,175000000.0,857611174.0,4.0,1.0,0.025488813810492134,0.020391051048393682,0.020683623369058768,0.032737410639004885,0.017882937265250417,0.0022035193568407667,0.007331457606073617,0.03631940499121752,0.0263589543825639,0.024884102868038164,0.027760755497598818,0.021633318532859533,0.04042526223161675,0.032340209785293415,0.038214065614730515,0.02844828210465337,0.021934726471104334,0.0366181287901882,0.02684635268287575,0.03656787272749255,0.04669095314665444,0.022674998215245115,0.04123630287637057,0.0332843916928437,0.008571208656934884,0.006856966925547867,0.0039777432676477665,0.004653709930597333,0.004040857237813533,0.0080850605779231,0.007449954595641967,0.0046532976228551995,0.004201309402412133,0.00951828737701565,0.010440165190928599,0.0030646090480124337,365283.35
2024-10-01 08:30:00,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,175000000.0,857611174.0,4.0,1.0,0.015303202568484983,0.012242562054787983,0.009743776405752367,0.029156318616710464,0.011047558207749135,0.0003462324555832667,0.0016917447863464333,0.03346318221903438,0.021722021644910532,0.01333888965154375,0.02220095974032055,0.015358569559356217,0.04292827628301537,0.03434262102641225,0.04173034601999493,0.02307459611804777,0.02852236688040945,0.02845372485649995,0.025176239343761748,0.0379095687235442,0.0456444715493687,0.024102010630728334,0.037036923418866385,0.034398127983611686,0.010968174244644002,0.0087745393957152,0.0061393240647373,0.0060995832603133,0.005861260772635216,0.0092476542577332,0.007901867818562834,0.005491252958911317,0.006780830167729383,0.0088953205498931,0.00959752514528425,0.0062659924231366175,365283.35
2024-10-01 09:00:00,0.572611561729809,0.37690025,0.5392782500000001,0.45808925,30833333.333333332,180435195.66666666,4.0,1.0,0.007199834816165884,0.0029506454559343003,0.0027677538042100163,0.009573688186664034,0.004821626118107933,0.0011210392738924193,0.00052503220455685,0.010067485842388866,0.008346003236023617,0.0034241366141047167,0.008186178708362616,0.00592882652946525,0.046610849056058355,0.025046347176364114,0.022283933520816496,0.022407114718851786,0.015726116813978102,0.027212484536662817,0.01772752311686535,0.03053467361488985,0.037468281186814355,0.017398659575808634,0.028338454709373333,0.02477386176030005,0.013831194645650585,0.0062490322055137005,0.006206089729970617,0.0042970085843795,0.004199270863762467,0.005604236618809599,0.006820297891469917,0.006859554498936234,0.005920032933852268,0.006091356180080933,0.007253584717627016,0.004592310649483,365283.35
2024-10-01 09:30:00,0.48713387407577075,0.2922803,0.48713390000000006,0.38970710000000003,2000000.0,45000000.0,4.0,1.0,0.0026766779812523165,0.0007823402433637666,0.0011747690158807,0.0039530528235637505,0.0014468587654166665,0.00016733286867285,4.3490723425166666e-05,0.0044508302180904505,0.0031410226993628166,0.0023890792615409166,0.0012777365504868332,0.002244870977684683,0.05144555094150025,0.025060871867781633,0.025504477375788533,0.022270114334159114,0.021569235230982736,0.020073776492236215,0.02491807784102783,0.020883688251016816,0.027783414991649283,0.021294585917465535,0.027904455252384847,0.026883911794865517,0.01717916947995365,0.006694844318441234,0.005363922243236084,0.0065469657890145335,0.004931771649665967,0.007417106599775317,0.006924169968324932,0.005642156141147316,0.006009890003078216,0.007931613078002784,0.006297676937576001,0.003363363130547916,17700.0
2024-10-01 10:00:00,0.48713387407577075,0.2922803,0.48713390000000006,0.38970710000000003,2000000.0,45000000.0,4.0,1.0,0.0008472619670129667,0.0002476379818971,0.0016416467335655333,0.0021899509621020664,0.002111917111913183,0.001131541627222909,0.0009320443813068501,0.0027843922393737167,0.0010652783115664833,0.0016280742044276833,0.002555582300835533,0.002637097403464,0.05739299458825956,0.027958073286457764,0.02734651841969433,0.02173577491446645,0.021533154716894532,0.022576054476520984,0.020333144993713283,0.028070480650666516,0.03200468937021173,0.018026076157055433,0.02952194129491102,0.027347478640224247,0.021011611089210347,0.008188374023903966,0.005551172468392983,0.006660606742150033,0.00668866925938195,0.010238014034741416,0.008074577422149466,0.007101093998483466,0.0075564321646852005,0.008074975536511984,0.008502555307766417,0.0035757989359867337,17700.0
2024-10-01 10:30:00,0.48713387407577075,0.2922803,0.48713390000000006,0.38970710000000003,2000000.0,45000000.0,4.0,1.0,0.0003782459872136333,0.00011055385061653333,0.0,0.0014282633638465832,0.0007307811794396166,0.0003191745397415,0.00152570437000035,0.000681855322711,0.0018743303306176836,0.0019390974413565666,0.0016139251237905668,0.0020934289857012334,0.06439964952541415,0.03137125243194811,0.024504428233781166,0.027501641307901517,0.028982010324288533,0.028092261782526384,0.0264318889540688,0.0312880476935307,0.03401611488878473,0.0267630438141285,0.03678255302941385,0.034192039277194365,0.025303627219184385,0.009861003183069367,0.00696977892241885,0.008628529531083633,0.0077575100341591334,0.009248371451893783,0.010783475553921083,0.00777581522539665,0.005959365333047883,0.011927252845095583,0.011606023100267149,0.0056464535139269,17700.0
2024-10-01 11:00:00,0.5108085906478782,0.23679903333333333,0.5108085666666667,0.4783329666666667,16666666.666666666,57943174.0,4.666666666666667,1.0,0.0004927223162864001,0.00011406363667560556,0.0009845442874967445,0.002686203553796883,0.0024388827632458835,0.0006444951694449832,0.00033925193935495,0.0002006648903174,0.0018941346085872834,0.0006475319252701666,0.0018372152959260334,0.0012681360500659833,0.072395556898762,0.0370134716956211,0.029716577449171815,0.0326600222776774,0.026328423292939482,0.02448440689616067,0.03234210793678582,0.03638387338367582,0.04155401117332447,0.027611863096942982,0.032926940995568164,0.0418657158272271,0.03000195184011678,0.014422707252191067,0.013846370164083834,0.012282866951007117,0.0104303273471367,0.015453598552011316,0.016480730820156216,0.013974681973040465,0.008455068220595316,0.017517594531416634,0.014761718648744218,0.010781877667571235,17700.0
2024-10-01 11:30:00,0.522645948933932,0.2090584,0.5226459,0.5226459,24000000.0,64414761.0,5.0,1.0,0.0009747729975175999,0.00020378448322419998,0.0015767598925300666,0.00297594566658345,0.0012857602178465335,0.00061024066300005,0.0009332837749823166,0.0009001951201063167,0.002093556834085484,0.0022338986454073333,0.0006867003320229834,0.0008433201103584667,0.08129218854635244,0.04248702904577804,0.0367474446964715,0.027234323375154485,0.031280926858248,0.03191656992444325,0.0389348428082725,0.043071813285043094,0.0428180773348261,0.038817142308717696,0.04167397778935766,0.0438193131208966,0.0350226249587988,0.01830443134195385,0.01580846221018865,0.017131643100011116,0.0147564323307481,0.019734267115257716,0.020994535134574582,0.01498267686290445,0.012439139453456117,0.021249632793466783,0.020627160662528985,0.017176635032296633,29379.54
