Date-Time,movie_popularity_factor,children_popularity_factor,adults_popularity_factor,retirees_popularity_factor,movie_budget,box_office_revenue,n_ad_breaks,prime_time_factor,children_baseline_view_count,children_expected_view_count,children_true_view_count_0,children_true_view_count_1,children_true_view_count_2,children_true_view_count_3,children_true_view_count_4,children_true_view_count_5,children_true_view_count_6,children_true_view_count_7,children_true_view_count_8,children_true_view_count_9,adults_baseline_view_count,adults_expected_view_count,adults_true_view_count_0,adults_true_view_count_1,adults_true_view_count_2,adults_true_view_count_3,adults_true_view_count_4,adults_true_view_count_5,adults_true_view_count_6,adults_true_view_count_7,adults_true_view_count_8,adults_true_view_count_9,retirees_baseline_view_count,retirees_expected_view_count,retirees_true_view_count_0,retirees_true_view_count_1,retirees_true_view_count_2,retirees_true_view_count_3,retirees_true_view_count_4,retirees_true_view_count_5,retirees_true_view_count_6,retirees_true_view_count_7,retirees_true_view_count_8,retirees_true_view_count_9,ad_slot_price
2024-10-01 07:00:00,0.4482132465657226,0.1792853,0.4482132,0.4482132,15000000.0,44862187.0,4.0,1.0,0.0300001788804513,0.0053785910706353,0.002814302824397,0.0007847598315939,0.0,0.0,0.0038884863759724,0.0047038419434385,0.0061494553825935,0.0021125325852451,0.0044719150520236,0.001424967169306,0.0333127013065763,0.0149311924532647,0.0,0.0210277236196126,0.0115374339296831,0.0199481578653856,0.0051591740348717,0.0051722287723435,0.0119859148197991,0.0166397968170212,0.0136068715581054,0.0239587878234443,0.0048266001015098,0.002163345876618,0.0016872562464073,0.0,0.0044806143778449,0.0015925716596397,0.0,0.0061115631423492,0.0019088970135595,0.0,0.0032653635786031,0.002688433294204,
2024-10-01 07:30:00,0.44821324656572264,0.1792853,0.4482131999999999,0.4482131999999999,15000000.0,44862187.0,4.0,1.0,0.0284868175913265,0.005107267637906217,0.0019340920920194835,0.003195882999425833,0.0011754738080798834,0.0021517284775345665,0.0031098234060404333,0.007223982292447816,0.0013681872929631,0.003383757973088017,0.00338634120491485,0.0015074384725757334,0.03353069680936508,0.015028900915155283,0.008158941859451882,0.013548225095343683,0.01159638599322415,0.024674975237175167,0.013787042920335316,0.009628532513986933,0.019520850259100633,0.009226475534263517,0.013228452922640667,0.013491426302804218,0.005663567466453383,0.0025384856975549336,0.0006495075702826501,0.00161835602542265,0.0027331069845685334,0.0035942935917628004,0.00435971060009605,0.00174558620232575,0.003438786689431667,0.0031470384471398503,0.0014667523721655334,0.003533019394349567,25458.66
2024-10-01 08:00:00,0.29874140955203843,0.20911221666666668,0.2987413666666667,0.2987413666666667,8333333.333333333,33668976.166666664,4.0,1.0,0.02184755469470755,0.0045479526808617,0.0010339644165077333,0.005346122892404132,0.001615153154103464,0.005231412146316333,0.0026400425699524333,0.008013456366761616,0.0009017680510759,0.0019061303144503165,0.0026466407387612835,0.007302839617575434,0.03465022476995724,0.010332517977469584,0.00908409712780985,0.007172354862933016,0.01381536331583455,0.009728452541247901,0.013486276941128686,0.009900483927620716,0.019208439278984434,0.002391650945617933,0.008487318662052767,0.011848207194048867,0.007346750277372732,0.0021720872528312165,0.002222520534903367,0.0011469207593366,0.002626941581605083,0.0015067263162437665,0.0024346222521895167,0.0029954166361420165,0.002713360974429167,0.00242681345668625,0.0014885215646270166,0.0033687499598139335,25458.66
2024-10-01 08:30:00,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.013117030772987134,0.0028211794977801834,0.0017277839127641335,0.004902401617417683,0.0018712478192252,0.0037131489684951503,0.0018355142120907834,0.006253003162837216,0.0010454452258415834,0.0024865124584531333,0.0023188699664865,0.003970188784411067,0.03679566538544173,0.0098924042518798,0.006222716490518966,0.008253378834734917,0.009160018448325967,0.011397944131862299,0.006221237386666234,0.004863617906409234,0.016700466498698618,0.00490476115975895,0.008169003603799968,0.009452896116232649,0.00940129220969485,0.0025275092066997834,0.0009197680154243,0.0009511889928063166,0.0038247413047705664,0.0010177811689729666,0.002587424429508217,0.0019457678684336665,0.003918173485218083,0.0015215842484337498,0.0018340784530584667,0.0045542723289766504,16629.1
2024-10-01 09:00:00,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.00617128698528505,0.0013273055937063,0.0013971788085432332,0.0025227011822271336,0.0020320979657960786,0.0019027634619905333,0.00018884919969500003,0.0015532472123951666,0.00054469486162605,0.0013790341535139666,0.00161514633301575,0.004317869604290183,0.039952156333764303,0.0107410173738635,0.0049081843040273505,0.0100523798731023,0.009571968386082817,0.017725969095497784,0.012631236606650983,0.014680940019144868,0.015464430317544015,0.0056310097173311,0.004427801185091034,0.01014705908595265,0.011855309696271932,0.003187264445913584,0.0009301018248807657,0.0014883099062980118,0.0029053420692863835,0.0036917670981741,0.0035618678865043663,0.0032125883081733,0.004029712392422917,0.0031167219258835,0.0028097183532922996,0.005724971376346417,16629.1
2024-10-01 09:30:00,0.2688470421493016,0.2150776,0.268847,0.268847,7000000.0,31430334.0,4.0,1.0,0.0022942954125019497,0.0004934515510118834,0.0020697298030525834,0.0019646130440057,6.089610451096667e-05,0.0007388579479500667,0.00046891860523806667,0.0023822530893877,0.0010816876487929168,0.0009497818329936668,0.0012253086214609333,0.0032916386336781164,0.04409618652128591,0.011855127457688117,0.009020070594023717,0.011108894286562884,0.010979132619053533,0.01845722094191547,0.011464597611966934,0.006415190023024466,0.021611066975412017,0.005566074488442651,0.003020595014025167,0.010816290220495248,0.014725002411388834,0.003958772723294617,0.0037243386803108834,0.0022269702774558335,0.005602916341604866,0.003196893111811133,0.0030366772771421168,0.0020326018075782835,0.0034936384551423837,0.003093865923732217,0.0016817772261157333,0.006177251897551633,16629.1
2024-10-01 10:00:00,0.530832831905945,0.24817939999999997,0.5308328,0.35434593333333336,5666666.666666667,12172255.333333334,4.0,1.0,0.0007262245431539667,0.00017544772691195,0.0004973976476057167,0.0024049715088048165,0.0008070893828452741,0.0007108637044104833,0.0016301110107257335,0.00151433396431065,0.0015983681913380166,0.0006138608545892334,0.0010171606437808,0.0011068653797553665,0.04919399536136535,0.026354418377584763,0.02036476181490777,0.028437472317817333,0.021990491423910352,0.036574800475867884,0.0232086168750366,0.02852385928802445,0.03299877495896198,0.012473259627877117,0.018701502132306317,0.02639348603526458,0.018009952362180268,0.006431142832518067,0.0025436103307085,0.0017122613263175499,0.006556356572464683,0.007038319080391033,0.006775779471611734,0.00432600957771875,0.006932514815442201,0.006040424736197116,0.003343155025775983,0.008305848447611383,16629.1
2024-10-01 10:30:00,0.6618257267842667,0.2647303,0.6618257,0.3970954,5000000.0,2543216.0,4.0,1.0,0.00032421084618306666,8.582843457330474e-05,0.0014268503933734834,0.0010600550555935166,0.0019637742249981167,9.25380259427e-05,0.00065942052141655,0.0012699514268543833,0.0014237144720538834,0.00025799947528665,0.00185232105370965,0.00275295305962275,0.055199699593212116,0.0365325798230673,0.021657020235189884,0.0393593600709188,0.036035664881788367,0.04983629976494545,0.03537052736952235,0.0348415397095974,0.05165184867185279,0.02061981998545415,0.023102860674366853,0.03595682697425539,0.021688823330729468,0.008612531976045333,0.006793870200021516,0.005395976557492966,0.007208694133897433,0.009252186885399267,0.00865386017811065,0.005098444155263684,0.00856842498799925,0.007799962078871133,0.00579100888749845,0.01180791270357185,6762.96
2024-10-01 11:00:00,0.6618257267842667,0.2647303,0.6618257,0.3970954,5000000.0,2543216.0,4.0,1.0,0.00042233341395978333,0.00011180445137757619,0.0012524533299475666,0.00101387422369815,0.0015193938922374167,0.0004875554531049167,0.0005682610675403834,0.0,0.00222140791552365,0.002418036585595617,0.0010432878118105168,0.0014436539530257666,0.06205333448465312,0.04106849153263969,0.025119381268010083,0.041939821753641915,0.037140691996461854,0.05269962909791701,0.03386251167692342,0.04093246172177715,0.04453219549398104,0.0202997460643493,0.024887490762766366,0.03946181096654187,0.02571595872010005,0.0102116889143416,0.0072497659217064326,0.007988397182207067,0.00742104657770085,0.0107905344598472,0.010300784575065133,0.004196007892342383,0.010980242144290532,0.009428553809609483,0.008680266661278918,0.013114484179716482,6762.96
2024-10-01 11:30:00,0.6618257267842667,0.2647303,0.6618257,0.3970954,5000000.0,2543216.0,4.0,1.0,0.0008355197121579167,0.00022118738405543334,0.0020143348143092164,0.0013180289106112,0.0017338995121744833,0.0008494752209880834,0.0016882335523602833,0.0001126147944511,0.0011433847411315666,0.0030874195308862504,0.0009443070140457001,0.0007957400627374,0.06967901875401637,0.04611536536219,0.025033150310873765,0.0466741608968382,0.043032517468964894,0.053439426367598936,0.038153582900547135,0.04369486429262726,0.06058176157039782,0.021000395444658915,0.033395647877961364,0.0444239200724969,0.030019392821827546,0.011920562800340699,0.006639142533650384,0.0091146824137672,0.008506565902913684,0.0133975130085865,0.013540041403351183,0.006257047233096967,0.011373756311926634,0.012293180464916667,0.00838229543681925,0.015325308511556732,6762.96
