Date-Time,content,content_type,movie_popularity_factor,children_popularity_factor,adults_popularity_factor,retirees_popularity_factor,movie_budget,box_office_revenue,n_ad_breaks,prime_time_factor,children_baseline_view_count,children_expected_view_count,children_true_view_count_0,children_true_view_count_1,children_true_view_count_2,children_true_view_count_3,children_true_view_count_4,children_true_view_count_5,children_true_view_count_6,children_true_view_count_7,children_true_view_count_8,children_true_view_count_9,adults_baseline_view_count,adults_expected_view_count,adults_true_view_count_0,adults_true_view_count_1,adults_true_view_count_2,adults_true_view_count_3,adults_true_view_count_4,adults_true_view_count_5,adults_true_view_count_6,adults_true_view_count_7,adults_true_view_count_8,adults_true_view_count_9,retirees_baseline_view_count,retirees_expected_view_count,retirees_true_view_count_0,retirees_true_view_count_1,retirees_true_view_count_2,retirees_true_view_count_3,retirees_true_view_count_4,retirees_true_view_count_5,retirees_true_view_count_6,retirees_true_view_count_7,retirees_true_view_count_8,retirees_true_view_count_9,ad_slot_price
2024-10-01 07:00:00,Inside Out,Movie,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0350002086938598,0.0280001669550879,0.0388928905243672,0.0261086562428085,0.0235585334839916,0.0135036417249845,0.0305764038354306,0.0193429497734744,0.0268992240753149,0.0381701423511332,0.0321517809339897,0.0246113470699444,0.0388648181910057,0.0310918545528046,0.0353523691247522,0.0186448188841036,0.0303707196178679,0.0462092123199545,0.0170792742923808,0.0383094068873715,0.0427159141867578,0.0116791018212208,0.0343771105752507,0.0317946751189845,0.0056310334517615,0.0045048267614092,0.0011340941495767,0.0051468701273637,4.586625216270977e-05,0.0010791509847734,0.0049452804587804,0.0035697581052378,0.0061201414483417,0.0054881549207188,0.0072123009698902,0.0,
2024-10-01 07:05:00,Advert,Advert,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0348789397726124,0.0279031518180899,0.0397350172928874,0.0250688039718726,0.0173178007604152,0.0071041840322093,0.0265658184269868,0.0210692513228908,0.0275093819364679,0.0392541051859873,0.0335769199789547,0.0295456846357413,0.0388815930419428,0.0311052744335542,0.045417319107859,0.0240577215270889,0.0100471254709147,0.0347361444525048,0.0303976773580208,0.0390639554007959,0.0604797957098117,0.0273084069038078,0.0313441895430652,0.0122743961192596,0.0058923749821133,0.0047138999856907,0.0013569839861597,0.001235914441235,0.0,0.0052204791242139,0.0071984109553496,0.0013634066592873,0.007132067783973,0.00453433513579,0.0079335444567565,0.0085996883620095,365283.35
2024-10-01 07:10:00,Inside Out,Movie,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0345175645545743,0.0276140516436594,0.0377532522377982,0.0227552662685007,0.0240484514076153,0.0073128149028897,0.0258489351893271,0.0255672593428503,0.0323451620584036,0.030111528239438,0.0273817616242975,0.029686098051746,0.0389319146016002,0.0311455316812802,0.0401418407647166,0.0300902522616181,0.0265401241201712,0.0365165021645269,0.0386616726330576,0.0280162685660159,0.030141997976739,0.015040559103935,0.0476997999370418,0.0228410219981449,0.0061640971010125,0.00493127768081,0.0,0.0026065337294935,0.0024851021036835,0.0011903528316532,0.0032089755395436,0.0042856334804895,0.006725457521425,0.0044195886187279,0.004781390867053,0.0026905564590276,
2024-10-01 07:15:00,Inside Out,Movie,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0339235500621261,0.0271388400497009,0.0332313433834302,0.0267454758645558,0.0196218945964375,0.0045738114286939,0.0220571509239833,0.0249077645988891,0.0369206615760314,0.0340933090657185,0.0256179688339127,0.0295723497876413,0.0390157739448736,0.0312126191558989,0.0433161328908446,0.0146843359756425,0.0135436700995206,0.0402382326510055,0.0131015081693186,0.0330213482214073,0.0430622575890255,0.0126554866126016,0.0471635682671092,0.0186650952151419,0.0064464088702446,0.0051571270961956,0.0010468143249816,0.0047253282275401,0.0003534765669042,0.0057336883327406,0.0120653364957443,0.002318671958619,0.0014627583062412,0.0066411372467443,0.0062332537847738,0.0036934855251495,
2024-10-01 07:20:00,Inside Out,Movie,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0331090549854248,0.0264872439883398,0.0336054753213229,0.0294421555114993,0.0221204495993244,0.0084526023059243,0.0221349671173897,0.0297553024157033,0.0273892329509988,0.0301955454027285,0.0288070749140699,0.0253628724789445,0.0391331561708386,0.0313065249366709,0.0323495696435774,0.0305743672218244,0.0236835857858109,0.0346519688632912,0.0155117216089288,0.0329133846832116,0.0350939030534339,0.023636233448495,0.0291041612549542,0.0244925807385411,0.0067395177257177,0.0053916141805741,0.0066358775362053,0.0014543313281212,0.0064800616446952,0.0088778948670319,0.0006303485891006,0.0,0.0042197654645506,0.0023653519005389,0.0030268917665263,0.0010666375471541,
2024-10-01 07:25:00,Inside Out,Movie,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0320905161759815,0.0256724129407852,0.0266751785445087,0.0309277359015366,0.0167679743683983,0.0015399366824272,0.0153471689252201,0.0293051921833307,0.0276933031109237,0.0339048193904437,0.0282720002356277,0.02607091414844,0.0392840403642872,0.0314272322914298,0.0288181760379176,0.0293244446980904,0.0173180286061151,0.0260907228204804,0.0141272411366376,0.0327223423156091,0.0405193475190393,0.0274627653474182,0.0289225444085856,0.02753517272943,0.0070436288795151,0.0056349031036121,0.0086377754041732,0.0007812846474714,0.0056840613794899,0.0027022349751252,0.0041780044186899,0.0007042791446089,0.0050078819917517,0.0094520244091185,0.0059470620585718,0.0042458651833825,
2024-10-01 07:30:00,Inside Out,Movie,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0308880975885667,0.0247104780708533,0.0259688460970492,0.0342161379575799,0.0225282810240907,0.0,0.015184283953252,0.0335702282618084,0.0248440818068096,0.0324439052011176,0.0307590479478473,0.0267006138952722,0.0394683995420133,0.0315747196336106,0.0468887306972477,0.0081801921438573,0.0075818869508001,0.0486619921778537,0.0122936691339829,0.0261160650820675,0.0401208743981371,0.0261264985421796,0.0518246334452751,0.0419947550104239,0.0073589447065706,0.0058871557652565,0.0,0.0044070264961147,0.0083031870429954,0.0,0.0049479545478585,0.0014576174012107,0.0021816172558299,0.0059288427425049,0.0057175025949128,0.0031652398012383,
2024-10-01 07:35:00,Advert,Advert,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0295250274839241,0.0236200219871392,0.0244759592601798,0.0320559157780364,0.0237330520400064,0.0041874089056578,0.0072188677076379,0.0348593053044567,0.0265237301798036,0.03176524883496,0.0298243792592694,0.0260264085739836,0.0396862005839812,0.031748960467185,0.0400533071743903,0.0303588511794956,0.0063347345944554,0.048892429887877,0.0259214808081399,0.0502101621712268,0.0465695786417977,0.0140649368253836,0.034803815175382,0.0320352260661134,0.0076856641166112,0.0061485312932889,0.0019377807784251,0.0,0.0007373356249516,0.0059308489857122,0.0044297048235896,0.0078989815699475,0.0035790869421462,0.0097212858624679,0.0105760123175283,0.0060579250976174,365283.35
2024-10-01 07:40:00,Inside Out,Movie,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0280268543124762,0.022421483449981,0.0253581409948846,0.0344207092140234,0.0139425626622712,0.0057047935427089,0.0087095843759775,0.034231785940947,0.0278582479034132,0.029219201644179,0.0279698303713819,0.0205752526857472,0.0399374041495515,0.0319499233196412,0.0469068454264454,0.0355068840378258,0.0173168544115338,0.0396721050791507,0.020172498834325,0.0391397852486179,0.0409335162011729,0.0288697419675512,0.04771345787156,0.036565110669264,0.0080239819120906,0.0064191855296724,0.003082227730297,0.0038586013074545,0.0044294937107018,0.0126896507430556,0.0062204389251085,0.0069435208647651,0.007735224254842,0.0043855881631569,0.0059309104633642,0.0038807167402419,
2024-10-01 07:45:00,Inside Out,Movie,1.0,0.8,0.8,0.8,175000000.0,857611174.0,4.0,1.0,0.0264206545181632,0.0211365236145306,0.0231282060301919,0.0348799993943829,0.0200300603925089,0.0030587710147627,0.0092257016975726,0.029726020302628,0.0231694107573158,0.0263261154149324,0.02766499678903,0.0218543558833337,0.0402219645789721,0.0321775716631777,0.0338519205793047,0.0415722164674217,0.0285264235684936,0.0335584824284679,0.0327237031151495,0.0177457198564889,0.0403676241126999,0.0254952135309056,0.0347152210338413,0.0277445149804646,0.0083740881329173,0.0066992705063338,0.0055883100935958,0.0034531584800942,0.0067347453933903,0.0108807833115342,0.0101374006225741,0.0042085908080116,0.004478472656377,0.0096177743354745,0.0092555814314941,0.0021619253205541,
